"Year","MatMort","NeoMort","InfMort","Under5Mort","ISO"
2012,74,15.9,23.2,26.1,"KGZ"
2013,70,15.5,22,24.7,"KGZ"
2014,69,15.1,20.9,23.5,"KGZ"
2015,66,14.6,19.9,22.3,"KGZ"
2016,63,14,18.9,21.2,"KGZ"
2017,60,13.4,18,20.1,"KGZ"
2018,NA,12.8,17.1,19.2,"KGZ"
2019,NA,12.2,16.4,18.3,"KGZ"
2000,488,35.2,79.2,106.3,"KHM"
2001,456,33.4,73.4,96.6,"KHM"
2002,430,31.5,67.3,86.7,"KHM"
2003,404,29.7,61.8,78,"KHM"
2004,378,28.2,56.9,70.7,"KHM"
2005,351,26.8,52.8,64.7,"KHM"
2006,326,25.6,49.3,59.7,"KHM"
2007,303,24.5,46.2,55.4,"KHM"
2008,284,23.5,43.2,51.3,"KHM"
2009,265,22.4,40.2,47.5,"KHM"
2010,248,21.3,37.3,43.8,"KHM"
2011,232,20.3,34.6,40.5,"KHM"
2012,215,19.3,32.3,37.7,"KHM"
2013,202,18.3,30.3,35.3,"KHM"
2014,189,17.2,28.7,33.4,"KHM"
2015,178,16.4,27.3,31.8,"KHM"
2016,168,15.6,26,30.3,"KHM"
2017,160,14.9,24.9,29,"KHM"
2018,NA,14.3,23.8,27.7,"KHM"
2019,NA,13.8,22.9,26.6,"KHM"
2000,136,28,51.7,68.1,"KIR"
2001,131,27.4,50.7,66.6,"KIR"
2002,127,26.9,50,65.5,"KIR"
2003,124,26.5,49.5,64.8,"KIR"
2004,121,26.2,49.4,64.6,"KIR"
2005,119,26,49.4,64.7,"KIR"
2006,117,25.8,49.7,65.1,"KIR"
2007,115,25.8,50,65.5,"KIR"
2008,115,25.7,50,65.6,"KIR"
2009,113,25.6,49.8,65.2,"KIR"
2010,112,25.4,49.3,64.4,"KIR"
2011,110,25.2,48.6,63.3,"KIR"
2012,107,24.8,47.8,62.1,"KIR"
2013,104,24.4,46.8,60.8,"KIR"
2014,100,24,45.8,59.2,"KIR"
2015,97,23.6,44.7,57.6,"KIR"
2016,94,23.2,43.6,56,"KIR"
2017,92,22.8,42.6,54.5,"KIR"
2018,NA,22.3,41.4,52.8,"KIR"
2019,NA,21.9,40.3,51.2,"KIR"
2000,NA,16.6,19.8,23.8,"KNA"
2001,NA,16,18.9,22.7,"KNA"
2002,NA,15.3,18,21.6,"KNA"
2003,NA,14.6,17.2,20.6,"KNA"
2004,NA,13.9,16.5,19.8,"KNA"
2005,NA,13.3,15.9,19.1,"KNA"
2006,NA,12.8,15.5,18.6,"KNA"
2007,NA,12.4,15.2,18.1,"KNA"
2008,NA,12.1,14.9,17.9,"KNA"
2009,NA,11.8,14.7,17.7,"KNA"
2010,NA,11.7,14.6,17.5,"KNA"
2011,NA,11.6,14.5,17.4,"KNA"
2012,NA,11.5,14.5,17.4,"KNA"
2013,NA,11.5,14.5,17.3,"KNA"
2014,NA,11.4,14.3,17.2,"KNA"
2015,NA,11.2,14.1,16.9,"KNA"
2016,NA,11.1,13.9,16.6,"KNA"
2017,NA,10.8,13.6,16.2,"KNA"
2018,NA,10.6,13.3,15.8,"KNA"
2019,NA,10.3,12.9,15.4,"KNA"
2000,17,3.4,6.5,7.5,"KOR"
2001,15,3.2,6.1,7.1,"KOR"
2002,15,3,5.8,6.8,"KOR"
2003,16,2.8,5.5,6.4,"KOR"
2004,15,2.6,5.1,6,"KOR"
2005,15,2.4,4.8,5.6,"KOR"
2006,14,2.2,4.4,5.2,"KOR"
2007,15,2,4.1,4.8,"KOR"
2008,15,1.9,3.9,4.5,"KOR"
2009,16,1.8,3.7,4.3,"KOR"
2010,15,1.8,3.5,4.1,"KOR"
2011,14,1.7,3.4,4,"KOR"
2012,13,1.7,3.3,3.8,"KOR"
2013,13,1.7,3.2,3.7,"KOR"
2014,12,1.7,3.1,3.6,"KOR"
2015,12,1.6,3,3.5,"KOR"
2016,11,1.6,2.9,3.4,"KOR"
2017,11,1.6,2.8,3.3,"KOR"
2018,NA,1.5,2.8,3.2,"KOR"
2019,NA,1.5,2.7,3.1,"KOR"
2000,10,6.6,10.7,12.4,"KWT"
2001,10,6.4,10.5,12.2,"KWT"
2002,10,6.2,10.3,12,"KWT"
2003,10,6.1,10.1,11.8,"KWT"
2004,10,5.9,10,11.6,"KWT"
2005,10,5.8,9.8,11.4,"KWT"
2006,10,5.8,9.7,11.2,"KWT"
2007,10,5.7,9.5,11.1,"KWT"
2008,10,5.7,9.4,10.9,"KWT"
2009,10,5.6,9.2,10.7,"KWT"
2010,10,5.5,8.9,10.4,"KWT"
2011,10,5.3,8.5,10,"KWT"
2012,11,5.2,8.2,9.6,"KWT"
2013,11,5.1,7.9,9.2,"KWT"
2014,11,5,7.7,8.9,"KWT"
2015,11,4.9,7.5,8.8,"KWT"
2016,12,4.9,7.4,8.7,"KWT"
2017,12,4.9,7.4,8.7,"KWT"
2018,NA,4.9,7.5,8.7,"KWT"
2019,NA,4.9,7.5,8.8,"KWT"
2000,97,16.76799453,28.63435139,34.53067239,NA
2001,95,16.0413878,27.25693197,32.80268569,NA
2002,94,15.3129255,26.00031568,31.20068476,NA
2003,93,14.59482592,24.79285677,29.69417971,NA
2004,94,13.92541641,23.68366428,28.28447652,NA
2005,91,13.35081711,22.63954475,26.9916709,NA
2006,90,12.84173723,21.69189635,25.81006924,NA
2007,89,12.43150733,20.81846243,24.72318883,NA
2008,88,12.04682951,19.9930942,23.72571791,NA
2009,88,11.66862175,19.24255999,22.78717149,NA
2010,85,11.39227783,19.77104324,25.44522014,NA
2011,82,11.03425255,17.88867278,21.13768814,NA
2012,80,10.73107879,17.27467847,20.38367184,NA
2013,79,10.43493838,16.71357922,19.71268778,NA
2014,78,10.12184611,16.21537858,19.11072956,NA
2015,77,9.892097669,15.70435347,18.50205495,NA
2016,75,9.94600737,15.5991091,18.30180177,NA
2017,73,9.643580086,14.86857569,17.48914957,NA
2018,NA,9.499187663,14.4621161,16.97947739,NA
2019,NA,9.207410123,14.04537177,16.4681102,NA
2000,544,38.2,76.5,107.2,"LAO"
2001,517,37.3,73.9,103.1,"LAO"
2002,491,36.4,71.3,98.9,"LAO"
2003,465,35.5,68.7,94.8,"LAO"
2004,437,34.6,66.1,90.8,"LAO"
2005,410,33.6,63.6,86.8,"LAO"
2006,385,32.7,61.1,82.9,"LAO"
2007,360,31.7,58.7,79.1,"LAO"
2008,336,30.7,56.3,75.4,"LAO"
2009,314,29.8,54,71.7,"LAO"
2010,292,28.9,51.8,68.3,"LAO"
2011,272,28,49.7,65.1,"LAO"
2012,254,27.2,47.6,61.9,"LAO"
2013,238,26.3,45.7,59,"LAO"
2014,223,25.5,43.8,56.3,"LAO"
2015,209,24.8,42.1,53.8,"LAO"
2016,196,24.1,40.5,51.5,"LAO"
2017,185,23.5,39.1,49.4,"LAO"
2018,NA,22.8,37.8,47.5,"LAO"
2019,NA,22.2,36.5,45.7,"LAO"
2000,28,11.7,17,19.9,"LBN"
2001,27,10.9,16,18.7,"LBN"
2002,26,10.2,15.1,17.5,"LBN"
2003,25,9.6,14.1,16.4,"LBN"
2004,24,8.9,13.1,15.2,"LBN"
2005,24,8.2,12.1,14.1,"LBN"
2006,24,7.6,11.2,13,"LBN"
2007,23,7,10.4,12.1,"LBN"
2008,23,6.6,9.8,11.4,"LBN"
2009,23,6.2,9.2,10.7,"LBN"
2010,23,5.9,8.7,10.2,"LBN"
2011,25,5.6,8.3,9.7,"LBN"
2012,25,5.4,8,9.3,"LBN"
2013,27,5.2,7.7,9,"LBN"
2014,28,5,7.4,8.6,"LBN"
2015,29,4.8,7.1,8.3,"LBN"
2016,29,4.6,6.8,8,"LBN"
2017,29,4.4,6.6,7.7,"LBN"
2018,NA,4.3,6.4,7.4,"LBN"
2019,NA,4.1,6.2,7.2,"LBN"
2000,894,48.1,127.9,189.7,"LBR"
2001,913,46,119.7,176.6,"LBR"
2002,1010,43.9,111.9,163.7,"LBR"
2003,878,41.9,104.3,151.3,"LBR"
2004,837,40,97.2,139.8,"LBR"
2005,816,38.4,90.7,129.6,"LBR"
2006,782,36.9,85.3,121,"LBR"
2007,754,35.6,80.8,114,"LBR"
2008,738,34.5,77.2,108.2,"LBR"
2009,724,33.5,74.2,103.6,"LBR"
2010,708,32.9,71.8,99.8,"LBR"
2011,694,32.5,69.9,96.7,"LBR"
2012,683,32.3,68.3,94.2,"LBR"
2013,674,32.3,66.9,92,"LBR"
2014,688,32.3,66,92.1,"LBR"
2015,691,32.2,64.4,88.3,"LBR"
2016,661,32,63.1,86.1,"LBR"
2017,661,31.8,62,84.3,"LBR"
2018,NA,31.4,60.8,82.5,"LBR"
2019,NA,31.1,59.5,80.4,"LBR"
2000,70,15.1,24.1,28.1,"LBY"
2001,68,14.7,23.4,27.3,"LBY"
2002,66,14.3,22.7,26.5,"LBY"
2003,64,13.8,21.9,25.5,"LBY"
2004,61,13.2,21,24.4,"LBY"
2005,57,12.5,19.8,23.1,"LBY"
2006,55,11.7,18.6,21.7,"LBY"
2007,53,10.9,17.3,20.2,"LBY"
2008,52,10.1,16.1,18.8,"LBY"
2009,53,9.5,15.1,17.6,"LBY"
2010,53,9,14.2,16.6,"LBY"
2011,56,8.6,14.9,19.4,"LBY"
2012,55,8.1,12.9,15,"LBY"
2013,58,7.7,12.3,14.4,"LBY"
2014,63,7.4,11.8,13.8,"LBY"
2015,70,7.1,11.4,13.3,"LBY"
2016,73,6.9,11,12.8,"LBY"
2017,72,6.6,10.6,12.3,"LBY"
2018,NA,6.4,10.2,11.9,"LBY"
2019,NA,6.2,9.9,11.5,"LBY"
2000,86,11.4,15.6,18.4,"LCA"
2001,86,11.6,15.6,18.3,"LCA"
2002,90,11.8,15.6,18.2,"LCA"
2003,92,12,15.7,18.3,"LCA"
2004,89,12.2,15.8,18.3,"LCA"
2005,83,12.3,16,18.4,"LCA"
2006,82,12.3,16.1,18.6,"LCA"
2007,87,12.4,16.4,18.8,"LCA"
2008,93,12.5,16.6,19,"LCA"
2009,100,12.6,16.9,19.3,"LCA"
2010,109,12.7,17.3,19.7,"LCA"
2011,116,12.8,17.7,20,"LCA"
2012,116,12.8,18.1,20.4,"LCA"
2013,108,12.7,18.5,20.9,"LCA"
2014,104,12.6,19,21.4,"LCA"
2015,115,12.4,19.5,21.9,"LCA"
2016,117,12.4,20,22.4,"LCA"
2017,117,12.4,20.6,23,"LCA"
2018,NA,12.5,21.1,23.5,"LCA"
2019,NA,12.7,21.6,24,"LCA"
2000,96,16.2,27.5,33.2,NA
2001,94,15.5,26.3,31.6,NA
2002,94,14.8,25.1,30,NA
2003,93,14.1,23.9,28.6,NA
2004,93,13.5,22.9,27.3,NA
2005,90,13,21.9,26,NA
2006,89,12.5,21,24.9,NA
2007,88,12.1,20.1,23.9,NA
2008,87,11.8,19.3,22.9,NA
2009,87,11.4,18.6,22.1,NA
2010,85,11.2,19.1,24.7,NA
2011,82,10.9,17.4,20.5,NA
2012,80,10.6,16.9,19.9,NA
2013,79,10.3,16.4,19.3,NA
2014,78,10.1,15.9,18.7,NA
2015,77,10,15.5,18.3,NA
2016,76,10.1,15.6,18.3,NA
2017,74,9.8,14.9,17.5,NA
2018,NA,9.6,14.6,17.1,NA
2019,NA,9.4,14.2,16.6,NA
2000,763,41.9771002,85.24020111,135.4934107,NA
2001,738,40.85402158,82.25743071,130.2092565,NA
2002,719,39.71809512,79.21156815,124.7986358,NA
2003,695,38.61966147,76.22242605,119.4523993,NA
2004,668,37.55529365,73.30743938,114.2164469,NA
2005,635,36.54014045,70.5457306,109.2324478,NA
2006,607,35.58180747,67.94206388,104.4702532,NA
2007,581,34.62179809,65.42056324,99.91922375,NA
2008,560,33.74510311,63.52472129,96.69395234,NA
2009,540,32.87871954,60.90429846,91.48490983,NA
2010,520,32.072774,59.32133673,88.87322133,NA
2011,502,31.25891538,56.88961096,84.10788726,NA
2012,486,30.49523595,55.01304124,80.69517945,NA
2013,471,29.74980531,53.2748121,77.47061506,NA
2014,459,29.03046863,51.69869798,74.59981384,NA
2015,442,28.31983796,50.25013479,72.0240888,NA
2016,427,27.632981,48.76611812,69.31512935,NA
2017,415,26.96018427,47.32042009,66.95231094,NA
2018,NA,26.29520215,46.01501889,64.77646252,NA
2019,NA,25.67307445,44.77142153,62.67344302,NA
2000,845,41.8,89.2,145.2,NA
2001,817,40.8,86.2,139.6,NA
2002,796,39.8,83.1,133.8,NA
2003,770,38.8,80,128.1,NA
2004,738,37.9,77,122.5,NA
2005,700,36.9,74.2,117.2,NA
2006,668,36.1,71.5,112.2,NA
2007,638,35.2,69,107.4,NA
2008,613,34.4,66.6,102.8,NA
2009,590,33.6,64.4,98.5,NA
2010,567,32.8,62.5,94.6,NA
2011,547,32.1,60.4,90.8,NA
2012,529,31.4,58.7,87.7,NA
2013,513,30.7,57.1,84.5,NA
2014,501,30,55.5,81.6,NA
2015,482,29.4,53.9,78.7,NA
2016,467,28.8,52.4,75.7,NA
2017,453,28.2,50.8,72.8,NA
2018,NA,27.5,49.5,70.5,NA
2019,NA,27,48.2,68.2,NA
2000,NA,NA,NA,NA,"LIE"
2001,NA,NA,NA,NA,"LIE"
2002,NA,NA,NA,NA,"LIE"
2003,NA,NA,NA,NA,"LIE"
2004,NA,NA,NA,NA,"LIE"
2005,NA,NA,NA,NA,"LIE"
2006,NA,NA,NA,NA,"LIE"
2007,NA,NA,NA,NA,"LIE"
2008,NA,NA,NA,NA,"LIE"
2009,NA,NA,NA,NA,"LIE"
2010,NA,NA,NA,NA,"LIE"
2011,NA,NA,NA,NA,"LIE"
2012,NA,NA,NA,NA,"LIE"
2013,NA,NA,NA,NA,"LIE"
2014,NA,NA,NA,NA,"LIE"
2015,NA,NA,NA,NA,"LIE"
2016,NA,NA,NA,NA,"LIE"
2017,NA,NA,NA,NA,"LIE"
2018,NA,NA,NA,NA,"LIE"
2019,NA,NA,NA,NA,"LIE"
2000,56,9.7,14.2,16.5,"LKA"
2001,53,9.1,13.7,16,"LKA"
2002,50,8.5,13.4,15.5,"LKA"
2003,50,7.9,13,15.1,"LKA"
2004,48,7.6,17.7,28.9,"LKA"
2005,45,7,12.2,14.2,"LKA"
2006,47,6.9,11.6,13.5,"LKA"
2007,43,6.9,11,12.8,"LKA"
2008,42,6.8,10.5,12.2,"LKA"
2009,41,6.8,13.9,21.3,"LKA"
2010,38,6.4,9.8,11.4,"LKA"
2011,38,6.3,9.4,10.9,"LKA"
2012,37,6.1,8.9,10.4,"LKA"
2013,37,5.9,8.4,9.8,"LKA"
2014,36,5.5,7.9,9.3,"LKA"
2015,36,5.1,7.5,8.7,"LKA"
2016,36,4.8,7.1,8.2,"LKA"
2017,36,4.6,6.7,7.8,"LKA"
2018,NA,4.4,6.4,7.5,"LKA"
2019,NA,4.2,6.2,7.2,"LKA"
2000,422,38.9,65.4,93.2,NA
2001,412,37.8,63.3,89.8,NA
2002,401,36.7,61.2,86.5,NA
2003,388,35.6,59.2,83.3,NA
2004,375,34.5,57.3,80.6,NA
2005,359,33.6,55.2,77.1,NA
2006,344,32.6,53.4,74.1,NA
2007,331,31.8,51.6,71.3,NA
2008,320,30.9,50,69,NA
2009,310,30,48.1,65.9,NA
2010,301,29.1,46.6,63.9,NA
2011,292,28.3,44.9,61,NA
2012,284,27.5,43.4,58.7,NA
2013,276,26.7,42,56.7,NA
2014,270,25.9,40.7,54.7,NA
2015,264,25.2,39.5,52.9,NA
2016,257,24.6,38.3,51.2,NA
2017,253,23.9,37.1,49.5,NA
2018,NA,23.2,36,47.9,NA
2019,NA,22.5,34.9,46.4,NA
2000,379,33.36023506,57.96637283,83.45614185,NA
2001,371,32.35453834,56.03694978,80.50564151,NA
2002,363,31.32604785,54.06598868,77.481278,NA
2003,354,30.31363536,52.15183055,74.49600108,NA
2004,342,29.30561946,50.3639507,71.86707167,NA
2005,328,28.37756504,48.41730032,68.71825905,NA
2006,315,27.46054467,46.66697594,65.9658393,NA
2007,303,26.602416,44.95764464,63.29717149,NA
2008,293,25.80007724,43.39549262,60.93543851,NA
2009,284,24.98456463,41.73020931,58.20325621,NA
2010,274,24.20537014,40.33727737,56.11776739,NA
2011,266,23.45985462,38.84470876,53.649406,NA
2012,258,22.77478969,37.55642936,51.67731096,NA
2013,252,22.11672843,36.34929239,49.8110285,NA
2014,247,21.48703755,35.24593027,48.11389514,NA
2015,241,20.92053205,34.18082542,46.52706987,NA
2016,235,20.41639192,33.21680457,45.03196399,NA
2017,231,19.89868006,32.23513926,43.5743925,NA
2018,NA,19.41617131,31.34634663,42.25005057,NA
2019,NA,18.88550345,30.51231811,41.03338532,NA
2000,614,39.6,70,106.9,"LSO"
2001,633,39.9,70.5,108.8,"LSO"
2002,653,40.1,71.2,110.7,"LSO"
2003,671,40.2,72.2,112.7,"LSO"
2004,680,40.3,73,114.5,"LSO"
2005,679,40.5,74,116.1,"LSO"
2006,668,40.8,74.5,116.5,"LSO"
2007,652,41.1,73.8,114.3,"LSO"
2008,623,41.4,77.1,113,"LSO"
2009,607,41.7,73.6,104.2,"LSO"
2010,594,42,70.9,96.4,"LSO"
2011,585,42.4,69,93.9,"LSO"
2012,586,42.8,70.2,92.7,"LSO"
2013,583,43.5,71,92.6,"LSO"
2014,579,44.1,71.9,94.2,"LSO"
2015,574,44.7,72.6,94.6,"LSO"
2016,559,45.1,72.9,91.5,"LSO"
2017,544,45.2,73.1,91,"LSO"
2018,NA,45.1,72.1,90.6,"LSO"
2019,NA,44.8,71.4,90.9,"LSO"
2000,62,18.81336847,27.61762013,33.53700668,NA
2001,59,17.63851434,25.81505881,31.29122157,NA
2002,57,16.46524469,23.99173126,29.09232751,NA
2003,54,15.30255439,22.21416832,26.89272744,NA
2004,52,14.11662725,20.65192199,25.03750656,NA
2005,50,13.06187155,18.99849138,23.01650793,NA
2006,48,12.03385813,17.62705798,21.33466962,NA
2007,46,11.12287003,16.40481263,19.87007182,NA
2008,45,10.28222712,15.26947255,18.57036552,NA
2009,43,9.508717856,14.33212169,17.47741463,NA
2010,41,8.88381248,13.38867481,16.36936726,NA
2011,39,8.277255222,12.56983042,15.40299855,NA
2012,38,7.793667381,11.8225541,14.49599339,NA
2013,37,7.316583817,11.15988427,13.68600268,NA
2014,36,6.841185392,10.50869273,12.94451908,NA
2015,36,6.434364476,9.917998001,12.20938904,NA
2016,35,6.155484291,9.460431298,11.66048734,NA
2017,34,5.774939858,8.87335943,10.99233667,NA
2018,NA,5.46362185,8.412676403,10.44995711,NA
2019,NA,5.12971021,8.007919717,9.96841842,NA
2000,17,4.5,8.6,10.7,"LTU"
2001,16,4.4,8.2,10.3,"LTU"
2002,14,4.4,7.9,9.9,"LTU"
2003,14,4.5,7.6,9.5,"LTU"
2004,13,4.5,7.4,9.3,"LTU"
2005,14,4.4,7.3,9,"LTU"
2006,14,4.1,6.9,8.6,"LTU"
2007,14,3.8,6.5,8,"LTU"
2008,13,3.4,5.9,7.3,"LTU"
2009,11,3.2,5.4,6.7,"LTU"
2010,10,2.9,4.9,6,"LTU"
2011,10,2.8,4.5,5.5,"LTU"
2012,10,2.6,4.2,5.2,"LTU"
2013,10,2.5,4.1,5,"LTU"
2014,9,2.4,4,4.9,"LTU"
2015,9,2.4,4,4.9,"LTU"
2016,8,2.4,3.9,4.8,"LTU"
2017,8,2.3,3.6,4.4,"LTU"
2018,NA,2.2,3.3,4,"LTU"
2019,NA,2,2.9,3.6,"LTU"
2000,10,2.3,3.7,4.5,"LUX"
2001,10,2.2,3.5,4.2,"LUX"
2002,9,2,3.3,4,"LUX"
2003,8,1.9,3.1,3.8,"LUX"
2004,8,1.8,2.9,3.5,"LUX"
2005,9,1.7,2.8,3.4,"LUX"
2006,9,1.7,2.6,3.2,"LUX"
2007,8,1.6,2.5,3.1,"LUX"
2008,6,1.6,2.4,3,"LUX"
2009,7,1.6,2.4,2.9,"LUX"
2010,8,1.5,2.3,2.8,"LUX"
2011,8,1.5,2.3,2.8,"LUX"
2012,7,1.5,2.3,2.8,"LUX"
2013,6,1.6,2.3,2.8,"LUX"
2014,6,1.6,2.3,2.8,"LUX"
2015,5,1.6,2.3,2.8,"LUX"
2016,5,1.6,2.3,2.8,"LUX"
2017,5,1.7,2.3,2.8,"LUX"
2018,NA,1.7,2.3,2.8,"LUX"
2019,NA,1.7,2.3,2.8,"LUX"
2000,34,7.1,11.5,14.2,"LVA"
2001,35,6.6,10.8,13.3,"LVA"
2002,33,6.2,10.2,12.6,"LVA"
2003,34,5.9,9.7,11.9,"LVA"
2004,32,5.6,9.2,11.2,"LVA"
2005,30,5.4,8.6,10.5,"LVA"
2006,32,5.2,8.1,9.8,"LVA"
2007,32,5,7.7,9.3,"LVA"
2008,29,4.8,7.3,8.8,"LVA"
2009,28,4.5,6.9,8.3,"LVA"
2010,26,4.2,6.5,7.8,"LVA"
2011,26,3.9,6.1,7.2,"LVA"
2012,23,3.5,5.6,6.6,"LVA"
2013,27,3.2,5.1,6,"LVA"
2014,24,2.9,4.6,5.5,"LVA"
2015,23,2.7,4.3,5,"LVA"
2016,26,2.6,4,4.7,"LVA"
2017,19,2.4,3.8,4.4,"LVA"
2018,NA,2.4,3.6,4.2,"LVA"
2019,NA,2.3,3.5,4.1,"LVA"
2000,NA,NA,NA,NA,"MAC"
2001,NA,NA,NA,NA,"MAC"
2002,NA,NA,NA,NA,"MAC"
2003,NA,NA,NA,NA,"MAC"
2004,NA,NA,NA,NA,"MAC"
2005,NA,NA,NA,NA,"MAC"
2006,NA,NA,NA,NA,"MAC"
2007,NA,NA,NA,NA,"MAC"
2008,NA,NA,NA,NA,"MAC"
2009,NA,NA,NA,NA,"MAC"
2010,NA,NA,NA,NA,"MAC"
2011,NA,NA,NA,NA,"MAC"
2012,NA,NA,NA,NA,"MAC"
2013,NA,NA,NA,NA,"MAC"
2014,NA,NA,NA,NA,"MAC"
2015,NA,NA,NA,NA,"MAC"
2016,NA,NA,NA,NA,"MAC"
2017,NA,NA,NA,NA,"MAC"
2018,NA,NA,NA,NA,"MAC"
2019,NA,NA,NA,NA,"MAC"
2000,NA,NA,NA,NA,"MAF"
2001,NA,NA,NA,NA,"MAF"
2002,NA,NA,NA,NA,"MAF"
2003,NA,NA,NA,NA,"MAF"
2004,NA,NA,NA,NA,"MAF"
2005,NA,NA,NA,NA,"MAF"
2006,NA,NA,NA,NA,"MAF"
2007,NA,NA,NA,NA,"MAF"
2008,NA,NA,NA,NA,"MAF"
2009,NA,NA,NA,NA,"MAF"
2010,NA,NA,NA,NA,"MAF"
2011,NA,NA,NA,NA,"MAF"
2012,NA,NA,NA,NA,"MAF"
2013,NA,NA,NA,NA,"MAF"
2014,NA,NA,NA,NA,"MAF"
2015,NA,NA,NA,NA,"MAF"
2016,NA,NA,NA,NA,"MAF"
2017,NA,NA,NA,NA,"MAF"
2018,NA,NA,NA,NA,"MAF"
2019,NA,NA,NA,NA,"MAF"
2000,188,28.4,43.9,52.3,"MAR"
2001,174,27.7,42.3,50.1,"MAR"
2002,162,27,40.6,48,"MAR"
2003,152,26.2,39,45.9,"MAR"
2004,142,25.5,37.2,43.7,"MAR"
2005,131,24.6,35.5,41.5,"MAR"
2006,121,23.7,33.6,39.3,"MAR"
2007,113,22.8,31.8,37.1,"MAR"
2008,106,21.7,30.1,35,"MAR"
2009,99,20.5,28.4,33,"MAR"
2010,92,19.3,26.8,31.2,"MAR"
2011,86,18.2,25.3,29.5,"MAR"
2012,81,17.2,23.9,27.8,"MAR"
2013,78,16.2,22.6,26.3,"MAR"
2014,76,15.3,21.3,24.9,"MAR"
2015,74,14.5,20.2,23.5,"MAR"
2016,72,13.8,19.1,22.3,"MAR"
2017,70,13.1,18.2,21.2,"MAR"
2018,NA,12.5,17.4,20.3,"MAR"
2019,NA,12,16.7,19.5,"MAR"
2000,NA,2.8,4.2,5.2,"MCO"
2001,NA,2.7,4.1,5,"MCO"
2002,NA,2.6,4,4.8,"MCO"
2003,NA,2.5,3.8,4.7,"MCO"
2004,NA,2.5,3.7,4.6,"MCO"
2005,NA,2.4,3.6,4.5,"MCO"
2006,NA,2.4,3.6,4.4,"MCO"
2007,NA,2.3,3.5,4.3,"MCO"
2008,NA,2.2,3.4,4.2,"MCO"
2009,NA,2.2,3.3,4.1,"MCO"
2010,NA,2.2,3.3,4,"MCO"
2011,NA,2.1,3.2,3.9,"MCO"
2012,NA,2.1,3.1,3.8,"MCO"
2013,NA,2,3,3.7,"MCO"
2014,NA,1.9,3,3.6,"MCO"
2015,NA,1.9,2.9,3.5,"MCO"
2016,NA,1.8,2.8,3.4,"MCO"
2017,NA,1.8,2.7,3.3,"MCO"
2018,NA,1.7,2.6,3.2,"MCO"
2019,NA,1.7,2.5,3.1,"MCO"
2000,44,20.4,26.2,31.5,"MDA"
2001,39,18.7,23.9,28.6,"MDA"
2002,38,17.1,21.7,25.8,"MDA"
2003,36,15.6,19.8,23.3,"MDA"
2004,32,14.5,18.3,21.5,"MDA"
2005,34,13.8,17.1,20.1,"MDA"
2006,31,13.3,16.3,19,"MDA"
2007,31,13,15.7,18.3,"MDA"
2008,29,12.8,15.3,17.8,"MDA"
2009,28,12.7,15,17.4,"MDA"
2010,29,12.6,14.7,17.1,"MDA"
2011,21,12.4,14.5,16.8,"MDA"
2012,22,12.2,14.2,16.5,"MDA"
2013,21,12,14,16.3,"MDA"
2014,23,11.7,13.7,16,"MDA"
2015,22,11.5,13.6,15.8,"MDA"
2016,20,11.3,13.3,15.5,"MDA"
2017,19,11.2,13.1,15.3,"MDA"
2018,NA,11,12.9,15,"MDA"
2019,NA,10.8,12.7,14.8,"MDA"
2000,559,30.7,67.5,105.4,"MDG"
2001,552,29.9,64.9,100.8,"MDG"
2002,547,29.2,62.5,96.5,"MDG"
2003,543,28.5,60.2,92.4,"MDG"
2004,539,27.9,58,88.5,"MDG"
2005,526,27.3,55.9,84.8,"MDG"
2006,513,26.7,53.9,81.3,"MDG"
2007,503,26,52,77.9,"MDG"
2008,491,25.5,50.3,74.8,"MDG"
2009,474,24.9,48.6,72,"MDG"
2010,453,24.4,47.1,69.3,"MDG"
2011,432,24,45.8,67,"MDG"
2012,413,23.6,44.6,64.8,"MDG"
2013,394,23.1,43.4,62.7,"MDG"
2014,378,22.7,42.3,60.8,"MDG"
2015,363,22.3,41.3,59,"MDG"
2016,348,21.9,40.3,57.2,"MDG"
2017,335,21.5,39.3,55.5,"MDG"
2018,NA,21.1,38.2,53.7,"MDG"
2019,NA,20.7,37.2,51.9,"MDG"
2000,125,22.4,31.7,39,"MDV"
2001,111,20,28.5,34.6,"MDV"
2002,105,17.5,25.5,30.7,"MDV"
2003,97,15.3,22.8,27.1,"MDV"
2004,89,13.6,21.4,26.9,"MDV"
2005,75,12.1,18.3,21.5,"MDV"
2006,71,10.9,16.5,19.3,"MDV"
2007,71,9.9,15.1,17.6,"MDV"
2008,72,9,13.8,16.1,"MDV"
2009,71,8.3,12.8,14.9,"MDV"
2010,67,7.7,11.9,13.9,"MDV"
2011,62,7,11.1,12.9,"MDV"
2012,60,6.5,10.4,12.1,"MDV"
2013,58,6.2,9.7,11.3,"MDV"
2014,56,5.9,9.1,10.5,"MDV"
2015,54,5.7,8.4,9.8,"MDV"
2016,54,5.5,7.7,9,"MDV"
2017,53,5.2,7.1,8.3,"MDV"
2018,NA,4.9,6.5,7.6,"MDV"
2019,NA,4.5,6,7,"MDV"
2000,96,21.2,34.4,42.9,NA
2001,92,20.6,32.9,40.9,NA
2002,88,20,31.6,39.1,NA
2003,91,19.5,30.3,37.3,NA
2004,85,18.9,29,35.5,NA
2005,82,18.3,27.8,33.9,NA
2006,82,17.7,26.6,32.3,NA
2007,77,17.1,25.5,30.9,NA
2008,69,16.5,24.4,29.5,NA
2009,66,15.8,23.5,28.3,NA
