"Year","MatMort","NeoMort","InfMort","Under5Mort","ISO"
2009,14.4,14.4,22.6,26.9,"PRY"
2010,14,14,22,26.2,"PRY"
2011,13.5,13.5,21.4,25.4,"PRY"
2012,13.1,13.1,20.8,24.6,"PRY"
2013,12.7,12.7,20.2,23.8,"PRY"
2014,12.3,12.3,19.6,23,"PRY"
2015,11.9,11.9,19,22.3,"PRY"
2016,11.6,11.6,18.4,21.6,"PRY"
2017,11.2,11.2,17.8,20.9,"PRY"
2018,10.8,10.8,17.2,20.2,"PRY"
2019,10.4,10.4,16.7,19.5,"PRY"
2000,17.1,17.1,25.3,30.4,"PSE"
2001,16.8,16.8,24.6,29.4,"PSE"
2002,16.5,16.5,23.9,28.5,"PSE"
2003,16.1,16.1,23.2,27.6,"PSE"
2004,15.7,15.7,22.5,26.8,"PSE"
2005,15.3,15.3,21.9,25.9,"PSE"
2006,14.8,14.8,21.2,25.1,"PSE"
2007,14.4,14.4,20.5,24.3,"PSE"
2008,13.9,13.9,19.9,23.5,"PSE"
2009,13.5,13.5,19.3,22.7,"PSE"
2010,13.2,13.2,18.8,22.1,"PSE"
2011,12.9,12.9,18.3,21.4,"PSE"
2012,12.6,12.6,17.8,20.8,"PSE"
2013,12.3,12.3,17.3,20.3,"PSE"
2014,12.1,12.1,16.9,19.7,"PSE"
2015,11.8,11.8,16.4,19.2,"PSE"
2016,11.5,11.5,16,18.6,"PSE"
2017,11.2,11.2,15.5,18.1,"PSE"
2018,10.9,10.9,15.1,17.5,"PSE"
2019,10.6,10.6,14.6,17,"PSE"
2000,12.17807664,12.17807664,23.28399088,27.98480839,NA
2001,12.09161072,12.09161072,23.00831287,27.6593854,NA
2002,12.08562206,12.08562206,22.83066713,27.4502312,NA
2003,12.17641596,12.17641596,22.76434391,27.30494481,NA
2004,12.21712512,12.21712512,22.75646307,27.30444005,NA
2005,12.21616992,12.21616992,22.7724612,27.34252367,NA
2006,12.10520876,12.10520876,22.79939338,27.39070678,NA
2007,11.88346134,11.88346134,22.82139061,27.41678585,NA
2008,11.56789121,11.56789121,22.75004288,27.32307086,NA
2009,11.29327186,11.29327186,22.78467365,27.68122639,NA
2010,11.04594261,11.04594261,22.36588909,26.83564433,NA
2011,10.85378871,10.85378871,22.16147985,26.54490454,NA
2012,10.69714463,10.69714463,21.92341233,26.22637016,NA
2013,10.58312676,10.58312676,21.69626666,25.94123313,NA
2014,10.5103913,10.5103913,21.46377149,25.5908641,NA
2015,10.46805792,10.46805792,21.19939556,25.31530599,NA
2016,10.40586366,10.40586366,21.03421584,25.02217244,NA
2017,10.35142885,10.35142885,20.77754734,24.75681807,NA
2018,10.28069261,10.28069261,20.6092289,24.48886965,NA
2019,10.21505015,10.21505015,20.34113353,24.19148967,NA
2000,3.941240278,3.941240278,6.067370694,7.301705269,NA
2001,3.846821006,3.846821006,5.89149283,7.106413796,NA
2002,3.786940833,3.786940833,5.737125673,6.921212046,NA
2003,3.714261657,3.714261657,5.630039581,6.75379951,NA
2004,3.636201438,3.636201438,5.477187055,6.633592888,NA
2005,3.534005865,3.534005865,5.358105743,6.466056635,NA
2006,3.440242116,3.440242116,5.269536184,6.316203418,NA
2007,3.346285465,3.346285465,5.135639517,6.137952207,NA
2008,3.29034869,3.29034869,5.020846019,5.99639878,NA
2009,3.219727051,3.219727051,4.886184896,5.855223095,NA
2010,3.126210347,3.126210347,4.743834993,5.675158267,NA
2011,3.082364604,3.082364604,4.627951858,5.560355749,NA
2012,3.052138683,3.052138683,4.520963257,5.415924373,NA
2013,2.976353758,2.976353758,4.451032301,5.306816841,NA
2014,2.955142923,2.955142923,4.369159125,5.201838685,NA
2015,2.894732162,2.894732162,4.292273527,5.122751302,NA
2016,2.85101742,2.85101742,4.231858642,5.043918029,NA
2017,2.850958071,2.850958071,4.205101597,4.97596474,NA
2018,2.792011872,2.792011872,4.141951775,4.896308813,NA
2019,2.717046187,2.717046187,4.076341636,4.818462326,NA
2000,NA,NA,NA,NA,"PYF"
2001,NA,NA,NA,NA,"PYF"
2002,NA,NA,NA,NA,"PYF"
2003,NA,NA,NA,NA,"PYF"
2004,NA,NA,NA,NA,"PYF"
2005,NA,NA,NA,NA,"PYF"
2006,NA,NA,NA,NA,"PYF"
2007,NA,NA,NA,NA,"PYF"
2008,NA,NA,NA,NA,"PYF"
2009,NA,NA,NA,NA,"PYF"
2010,NA,NA,NA,NA,"PYF"
2011,NA,NA,NA,NA,"PYF"
2012,NA,NA,NA,NA,"PYF"
2013,NA,NA,NA,NA,"PYF"
2014,NA,NA,NA,NA,"PYF"
2015,NA,NA,NA,NA,"PYF"
2016,NA,NA,NA,NA,"PYF"
2017,NA,NA,NA,NA,"PYF"
2018,NA,NA,NA,NA,"PYF"
2019,NA,NA,NA,NA,"PYF"
2000,6.6,6.6,10.7,12.5,"QAT"
2001,6.3,6.3,10.3,12,"QAT"
2002,6.1,6.1,10,11.6,"QAT"
2003,5.9,5.9,9.6,11.2,"QAT"
2004,5.8,5.8,9.3,10.8,"QAT"
2005,5.6,5.6,8.9,10.4,"QAT"
2006,5.3,5.3,8.7,10.1,"QAT"
2007,5.1,5.1,8.4,9.8,"QAT"
2008,4.9,4.9,8.2,9.6,"QAT"
2009,4.7,4.7,8,9.4,"QAT"
2010,4.5,4.5,7.8,9.1,"QAT"
2011,4.4,4.4,7.6,8.9,"QAT"
2012,4.2,4.2,7.4,8.7,"QAT"
2013,4.1,4.1,7.2,8.4,"QAT"
2014,4,4,7,8.1,"QAT"
2015,3.9,3.9,6.7,7.8,"QAT"
2016,3.9,3.9,6.3,7.4,"QAT"
2017,3.8,3.8,6,7,"QAT"
2018,3.8,3.8,5.6,6.6,"QAT"
2019,3.7,3.7,5.3,6.1,"QAT"
2000,10.5,10.5,18.1,21.6,"ROU"
2001,9.9,9.9,17.3,20.5,"ROU"
2002,9.6,9.6,17,20.1,"ROU"
2003,9.4,9.4,17,20,"ROU"
2004,9.1,9.1,16.5,19.4,"ROU"
2005,8.5,8.5,15.5,18.1,"ROU"
2006,7.7,7.7,14.2,16.6,"ROU"
2007,6.9,6.9,13,15.2,"ROU"
2008,6.3,6.3,11.9,14,"ROU"
2009,5.8,5.8,11.1,13.1,"ROU"
2010,5.4,5.4,10.5,12.4,"ROU"
2011,5.2,5.2,10,11.8,"ROU"
2012,5.1,5.1,9.5,11.2,"ROU"
2013,5,5,8.9,10.6,"ROU"
2014,4.7,4.7,8.3,9.9,"ROU"
2015,4.3,4.3,7.7,9.2,"ROU"
2016,3.9,3.9,7,8.5,"ROU"
2017,3.6,3.6,6.5,7.9,"ROU"
2018,3.4,3.4,6.1,7.4,"ROU"
2019,3.4,3.4,5.8,7.1,"ROU"
2000,9,9,15.5,19.3,"RUS"
2001,8.6,8.6,14.7,18.3,"RUS"
2002,8,8,13.8,17.2,"RUS"
2003,7.3,7.3,12.9,16.1,"RUS"
2004,6.8,6.8,12,14.9,"RUS"
2005,6.4,6.4,11.1,13.8,"RUS"
2006,6,6,10.3,12.8,"RUS"
2007,5.4,5.4,9.6,11.9,"RUS"
2008,4.9,4.9,9,11.2,"RUS"
2009,4.6,4.6,8.6,10.7,"RUS"
2010,4.6,4.6,8.3,10.4,"RUS"
2011,4.7,4.7,8.1,10.1,"RUS"
2012,4.7,4.7,7.9,9.8,"RUS"
2013,4.6,4.6,7.6,9.4,"RUS"
2014,4.4,4.4,7.2,8.9,"RUS"
2015,4,4,6.6,8.2,"RUS"
2016,3.5,3.5,6.1,7.5,"RUS"
2017,3.2,3.2,5.5,6.9,"RUS"
2018,2.9,2.9,5.1,6.3,"RUS"
2019,2.6,2.6,4.7,5.8,"RUS"
2000,43.2,43.2,109.5,185.2,"RWA"
2001,40.2,40.2,100,167.4,"RWA"
2002,37.3,37.3,90.3,149.6,"RWA"
2003,34.6,34.6,81.4,133.5,"RWA"
2004,32.1,32.1,72.8,118.6,"RWA"
2005,30,30,65.5,105.4,"RWA"
2006,28.1,28.1,59.3,93.9,"RWA"
2007,26.5,26.5,54.4,84.4,"RWA"
2008,25.1,25.1,50.2,76.3,"RWA"
2009,24,24,47,69.6,"RWA"
2010,23,23,44,63.8,"RWA"
2011,22.1,22.1,40.6,58.6,"RWA"
2012,21.3,21.3,38.8,54.9,"RWA"
2013,20.7,20.7,37.1,52,"RWA"
2014,20.2,20.2,35.7,49.7,"RWA"
2015,19.7,19.7,34.6,47.7,"RWA"
2016,19.3,19.3,33.7,46,"RWA"
2017,19,19,32.9,44.6,"RWA"
2018,18.6,18.6,32,43.4,"RWA"
2019,18.2,18.2,31.1,41.9,"RWA"
2000,46.2,46.2,68.6,93.3,NA
2001,44.8,44.8,66.3,89.7,NA
2002,43.5,43.5,64.1,86.2,NA
2003,42.2,42.2,62,82.9,NA
2004,40.9,40.9,60,79.9,NA
2005,39.7,39.7,58,76.6,NA
2006,38.6,38.6,56,73.6,NA
2007,37.6,37.6,54.1,70.6,NA
2008,36.5,36.5,52.2,67.7,NA
2009,35.5,35.5,50.3,64.8,NA
2010,34.4,34.4,48.4,61.9,NA
2011,33.4,33.4,46.5,59.1,NA
2012,32.3,32.3,44.6,56.4,NA
2013,31.2,31.2,42.8,53.8,NA
2014,30.1,30.1,41.1,51.3,NA
2015,29.1,29.1,39.3,48.8,NA
2016,28.1,28.1,37.7,46.5,NA
2017,27,27,36.1,44.3,NA
2018,26,26,34.5,42.2,NA
2019,24.9,24.9,33.1,40.3,NA
2000,11.5,11.5,18.8,22,"SAU"
2001,10.8,10.8,17.7,20.7,"SAU"
2002,10.2,10.2,16.7,19.6,"SAU"
2003,9.6,9.6,15.8,18.5,"SAU"
2004,9,9,15,17.4,"SAU"
2005,8.5,8.5,14.2,16.5,"SAU"
2006,8.1,8.1,13.4,15.5,"SAU"
2007,7.6,7.6,12.6,14.7,"SAU"
2008,7.1,7.1,11.9,13.8,"SAU"
2009,6.7,6.7,11.2,13,"SAU"
2010,6.3,6.3,10.5,12.3,"SAU"
2011,5.9,5.9,9.9,11.5,"SAU"
2012,5.6,5.6,9.3,10.8,"SAU"
2013,5.2,5.2,8.8,10.2,"SAU"
2014,4.9,4.9,8.3,9.6,"SAU"
2015,4.6,4.6,7.8,9.1,"SAU"
2016,4.3,4.3,7.3,8.6,"SAU"
2017,4.1,4.1,6.9,8.1,"SAU"
2018,3.8,3.8,6.6,7.7,"SAU"
2019,3.6,3.6,6.3,7.3,"SAU"
2000,37.1,37.1,66.9,104.3,"SDN"
2001,36.4,36.4,65,100.9,"SDN"
2002,35.8,35.8,63,97.4,"SDN"
2003,35.2,35.2,61.2,94.2,"SDN"
2004,34.5,34.5,59.4,91,"SDN"
2005,33.9,33.9,57.8,88.1,"SDN"
2006,33.4,33.4,56.2,85.3,"SDN"
2007,33,33,54.7,82.7,"SDN"
2008,32.5,32.5,53.3,80.2,"SDN"
2009,32.2,32.2,52,77.9,"SDN"
2010,31.8,31.8,50.7,75.7,"SDN"
2011,31.4,31.4,49.6,73.7,"SDN"
2012,31,31,48.5,71.7,"SDN"
2013,30.5,30.5,47.4,69.8,"SDN"
2014,30,30,46.3,67.9,"SDN"
2015,29.5,29.5,45.2,65.9,"SDN"
2016,29,29,44.1,63.9,"SDN"
2017,28.5,28.5,43,62,"SDN"
2018,27.8,27.8,42,60.1,"SDN"
2019,27.3,27.3,41,58.4,"SDN"
2000,38.2,38.2,67.7,129.5,"SEN"
2001,37.2,37.2,65.2,122.9,"SEN"
2002,36,36,62.3,115.1,"SEN"
2003,34.7,34.7,59.2,107,"SEN"
2004,33.4,33.4,56.1,99.1,"SEN"
2005,32.1,32.1,53.2,91.8,"SEN"
2006,30.8,30.8,50.6,85.2,"SEN"
2007,29.6,29.6,48.2,79.4,"SEN"
2008,28.6,28.6,46.1,74.3,"SEN"
2009,27.6,27.6,44.1,69.8,"SEN"
2010,26.8,26.8,42.4,65.7,"SEN"
2011,26,26,40.7,62.1,"SEN"
2012,25.3,25.3,39.2,58.7,"SEN"
2013,24.7,24.7,37.6,55.4,"SEN"
2014,24.2,24.2,36.2,52.3,"SEN"
2015,23.7,23.7,34.7,49.4,"SEN"
2016,23.1,23.1,33.3,46.5,"SEN"
2017,22.4,22.4,32,44,"SEN"
2018,21.8,21.8,30.8,41.7,"SEN"
2019,21.1,21.1,29.8,39.7,"SEN"
2000,1.6,1.6,3,3.9,"SGP"
2001,1.5,1.5,2.8,3.6,"SGP"
2002,1.4,1.4,2.6,3.4,"SGP"
2003,1.3,1.3,2.5,3.2,"SGP"
2004,1.3,1.3,2.4,3,"SGP"
2005,1.2,1.2,2.3,2.9,"SGP"
2006,1.2,1.2,2.3,2.9,"SGP"
2007,1.2,1.2,2.3,2.9,"SGP"
2008,1.2,1.2,2.3,2.8,"SGP"
2009,1.2,1.2,2.3,2.8,"SGP"
2010,1.1,1.1,2.3,2.8,"SGP"
2011,1.1,1.1,2.2,2.8,"SGP"
2012,1.1,1.1,2.2,2.8,"SGP"
2013,1,1,2.2,2.8,"SGP"
2014,1,1,2.2,2.7,"SGP"
2015,1,1,2.2,2.7,"SGP"
2016,1,1,2.2,2.7,"SGP"
2017,1,1,2.2,2.6,"SGP"
2018,0.9,0.9,2.1,2.5,"SGP"
2019,0.8,0.8,2,2.4,"SGP"
2000,12.8,12.8,25.6,30.7,"SLB"
2001,12.7,12.7,25.3,30.4,"SLB"
2002,12.6,12.6,25.1,30.1,"SLB"
2003,12.5,12.5,24.9,29.8,"SLB"
2004,12.3,12.3,24.7,29.6,"SLB"
2005,12.1,12.1,24.4,29.3,"SLB"
2006,11.9,11.9,24.1,28.9,"SLB"
2007,11.7,11.7,23.8,28.4,"SLB"
2008,11.4,11.4,23.3,27.8,"SLB"
2009,11.1,11.1,22.8,27.1,"SLB"
2010,10.8,10.8,22.2,26.4,"SLB"
2011,10.5,10.5,21.6,25.6,"SLB"
2012,10.1,10.1,21,24.9,"SLB"
2013,9.8,9.8,20.5,24.2,"SLB"
2014,9.5,9.5,19.9,23.4,"SLB"
2015,9.2,9.2,19.3,22.7,"SLB"
2016,8.9,8.9,18.8,22,"SLB"
2017,8.6,8.6,18.2,21.4,"SLB"
2018,8.4,8.4,17.7,20.7,"SLB"
2019,8.1,8.1,17.1,20,"SLB"
2000,48.4,48.4,138.1,224.9,"SLE"
2001,47.8,47.8,135.6,219.4,"SLE"
2002,47.2,47.2,132.9,213.9,"SLE"
2003,46.5,46.5,130.2,208.1,"SLE"
2004,45.7,45.7,127.2,202,"SLE"
2005,44.9,44.9,124.1,195.5,"SLE"
2006,44.1,44.1,120.9,188.9,"SLE"
2007,43.1,43.1,117.6,182,"SLE"
2008,41.9,41.9,114.2,174.9,"SLE"
2009,40.7,40.7,110.6,167.7,"SLE"
2010,39.5,39.5,107.2,160.6,"SLE"
2011,38.4,38.4,103.8,153.8,"SLE"
2012,37.4,37.4,100.7,147.3,"SLE"
2013,36.5,36.5,97.7,141.2,"SLE"
2014,35.7,35.7,95.6,139.2,"SLE"
2015,35,35,95.1,140.2,"SLE"
2016,34.1,34.1,89.7,125.4,"SLE"
2017,33.4,33.4,87.3,120.7,"SLE"
2018,32.7,32.7,84.8,116.2,"SLE"
2019,32,32,82.4,111.9,"SLE"
2000,15,15,27.4,33.2,"SLV"
2001,14.1,14.1,26,31.3,"SLV"
2002,13.4,13.4,24.7,29.6,"SLV"
2003,12.8,12.8,23.5,28.1,"SLV"
2004,12.1,12.1,22.4,26.6,"SLV"
2005,11.6,11.6,21.2,25.1,"SLV"
2006,11.1,11.1,20.2,23.8,"SLV"
2007,10.6,10.6,19.2,22.6,"SLV"
2008,10.1,10.1,18.3,21.4,"SLV"
2009,9.7,9.7,17.4,20.4,"SLV"
2010,9.3,9.3,16.6,19.4,"SLV"
2011,8.9,8.9,15.8,18.5,"SLV"
2012,8.5,8.5,15.1,17.6,"SLV"
2013,8.2,8.2,14.4,16.8,"SLV"
2014,7.8,7.8,13.8,16.1,"SLV"
2015,7.5,7.5,13.3,15.5,"SLV"
2016,7.2,7.2,12.8,14.9,"SLV"
2017,7,7,12.3,14.3,"SLV"
2018,6.7,6.7,11.9,13.8,"SLV"
2019,6.5,6.5,11.5,13.3,"SLV"
2000,2.8,2.8,5,5.6,"SMR"
2001,2.6,2.6,4.6,5.2,"SMR"
2002,2.4,2.4,4.3,4.8,"SMR"
2003,2.2,2.2,4,4.5,"SMR"
2004,2,2,3.7,4.2,"SMR"
2005,1.8,1.8,3.4,3.9,"SMR"
2006,1.7,1.7,3.2,3.6,"SMR"
2007,1.6,1.6,3,3.4,"SMR"
2008,1.5,1.5,2.9,3.2,"SMR"
2009,1.4,1.4,2.7,3,"SMR"
2010,1.3,1.3,2.5,2.9,"SMR"
2011,1.3,1.3,2.4,2.7,"SMR"
2012,1.2,1.2,2.3,2.6,"SMR"
2013,1.1,1.1,2.2,2.4,"SMR"
2014,1.1,1.1,2.1,2.3,"SMR"
2015,1,1,1.9,2.2,"SMR"
2016,1,1,1.9,2.1,"SMR"
2017,0.9,0.9,1.8,2,"SMR"
2018,0.9,0.9,1.7,1.9,"SMR"
2019,0.8,0.8,1.6,1.8,"SMR"
2000,44.7,44.7,104.4,172.7,"SOM"
2001,44.9,44.9,104.4,172.7,"SOM"
2002,45.3,45.3,104.4,172.7,"SOM"
2003,45.6,45.6,104.4,172.7,"SOM"
2004,45.7,45.7,104.4,172.7,"SOM"
2005,45.9,45.9,104.4,172.6,"SOM"
2006,45.9,45.9,104,172,"SOM"
2007,45.5,45.5,103,170.1,"SOM"
2008,45,45,101.1,166.5,"SOM"
2009,44.3,44.3,98.7,161.9,"SOM"
2010,43.6,43.6,96.2,157.4,"SOM"
2011,42.9,42.9,93.8,152.8,"SOM"
2012,42.4,42.4,91,147.8,"SOM"
2013,41.6,41.6,88.4,143,"SOM"
2014,40.8,40.8,85.9,138.4,"SOM"
2015,40,40,83.6,134.3,"SOM"
2016,39.3,39.3,81.4,130.3,"SOM"
2017,38.7,38.7,79.1,126.1,"SOM"
2018,38.1,38.1,76.8,122,"SOM"
2019,37.4,37.4,74.8,118.3,"SOM"
2000,7.8,7.8,10.9,12.6,"SRB"
2001,7.5,7.5,10.6,12.2,"SRB"
2002,7.1,7.1,9.9,11.5,"SRB"
2003,6.5,6.5,9.1,10.5,"SRB"
2004,6,6,8.4,9.7,"SRB"
2005,5.6,5.6,7.7,8.9,"SRB"
2006,5.2,5.2,7.3,8.4,"SRB"
2007,5.1,5.1,7,8.1,"SRB"
2008,5,5,6.9,8,"SRB"
2009,4.9,4.9,6.7,7.8,"SRB"
2010,4.8,4.8,6.6,7.6,"SRB"
2011,4.7,4.7,6.4,7.4,"SRB"
2012,4.5,4.5,6.2,7.1,"SRB"
2013,4.4,4.4,5.9,6.9,"SRB"
2014,4.2,4.2,5.7,6.6,"SRB"
2015,4,4,5.4,6.3,"SRB"
2016,3.8,3.8,5.2,6,"SRB"
2017,3.7,3.7,5.1,5.9,"SRB"
2018,3.6,3.6,5,5.8,"SRB"
2019,3.6,3.6,4.9,5.7,"SRB"
2000,40.28308437,40.28308437,91.21701055,150.8200264,NA
2001,39.38529449,39.38529449,88.38478302,145.554092,NA
2002,38.45852985,38.45852985,85.43946414,140.032689,NA
2003,37.55865847,37.55865847,82.51196345,134.5373698,NA
2004,36.66137734,36.66137734,79.64478414,129.1553335,NA
2005,35.80841767,35.80841767,76.87055644,123.9437492,NA
2006,35.03906678,35.03906678,74.27076114,119.0198132,NA
2007,34.30057795,34.30057795,71.73527275,114.1738817,NA
2008,33.62662899,33.62662899,69.36577835,109.52596,NA
2009,32.96269539,32.96269539,67.15651896,105.049574,NA
2010,32.33388743,32.33388743,65.11554712,100.9812397,NA
2011,31.74325349,31.74325349,63.20831213,97.25111284,NA
2012,31.18356342,31.18356342,61.44812952,93.79377066,NA
2013,30.66923462,30.66923462,59.863624,90.65109562,NA
2014,30.15086357,30.15086357,58.40649884,87.87541283,NA
2015,29.67062874,29.67062874,57.04819489,85.34516603,NA
2016,29.17732944,29.17732944,55.66917405,82.72528415,NA
2017,28.68507392,28.68507392,54.28127288,80.32430519,NA
2018,28.15026023,28.15026023,52.92056747,77.92144437,NA
2019,27.64085654,27.64085654,51.58530732,75.58059527,NA
2000,56,56,108.9,181.2,"SSD"
2001,54.9,54.9,104.1,172.1,"SSD"
2002,53.5,53.5,99.5,163.4,"SSD"
2003,52.3,52.3,95,155.1,"SSD"
2004,51,51,90.7,147.3,"SSD"
2005,49.8,49.8,86.6,139.7,"SSD"
2006,48.5,48.5,82.8,132.7,"SSD"
2007,47.1,47.1,79.1,126.1,"SSD"
2008,45.7,45.7,75.7,119.9,"SSD"
2009,44.3,44.3,72.4,114,"SSD"
2010,43,43,69.2,108.4,"SSD"
2011,41.7,41.7,66.4,103.5,"SSD"
2012,40.9,40.9,64.5,100,"SSD"
2013,40.4,40.4,63.6,98.3,"SSD"
2014,40.3,40.3,63.3,97.9,"SSD"
2015,40.3,40.3,63.3,97.9,"SSD"
2016,40.4,40.4,63.3,97.9,"SSD"
2017,40.5,40.5,63.3,97.9,"SSD"
2018,40.4,40.4,63.3,97.9,"SSD"
2019,40.3,40.3,63.3,97.9,"SSD"
2000,40.3,40.3,91.2,150.9,NA
2001,39.4,39.4,88.4,145.6,NA
2002,38.5,38.5,85.4,140.1,NA
2003,37.5,37.5,82.5,134.6,NA
2004,36.7,36.7,79.6,129.2,NA
2005,35.8,35.8,76.9,124,NA
2006,35,35,74.3,119.1,NA
2007,34.3,34.3,71.7,114.2,NA
2008,33.6,33.6,69.4,109.6,NA
2009,33,33,67.1,105.1,NA
2010,32.3,32.3,65.1,101,NA
2011,31.7,31.7,63.2,97.3,NA
2012,31.2,31.2,61.4,93.8,NA
2013,30.7,30.7,59.9,90.7,NA
2014,30.2,30.2,58.4,87.9,NA
2015,29.7,29.7,57.1,85.4,NA
2016,29.2,29.2,55.7,82.8,NA
2017,28.7,28.7,54.3,80.4,NA
2018,28.2,28.2,52.9,78,NA
2019,27.6,27.6,51.6,75.6,NA
2000,26.4361222,26.4361222,49.43351285,74.55079974,NA
2001,26.06519319,26.06519319,48.62861963,73.49037864,NA
2002,25.7274229,25.7274229,47.82897936,72.26212312,NA
2003,25.39725699,25.39725699,47.02200724,70.97390214,NA
2004,25.07460346,25.07460346,46.09837653,69.5326256,NA
2005,24.74047425,24.74047425,44.7968231,67.51552814,NA
2006,24.38476618,24.38476618,43.33086386,64.91017617,NA
2007,24.04863265,24.04863265,42.48679681,62.49139368,NA
2008,23.72761685,23.72761685,41.95176377,60.35032452,NA
2009,23.42747149,23.42747149,40.78858811,57.65156783,NA
2010,23.120998,23.120998,39.45025925,54.83536275,NA
2011,22.85479037,22.85479037,38.53133157,52.91375109,NA
2012,22.59116651,22.59116651,37.83263077,51.39080463,NA
2013,22.31277395,22.31277395,36.92561592,49.9195839,NA
2014,22.03049245,22.03049245,36.2692934,48.8631259,NA
2015,21.7346598,21.7346598,35.38423322,47.53421705,NA
2016,21.4063815,21.4063815,34.60165192,46.06486597,NA
2017,21.06196387,21.06196387,33.92980132,44.93765593,NA
2018,20.7042595,20.7042595,33.05567663,43.69498992,NA
2019,20.32951271,20.32951271,32.32778064,42.57930843,NA
2000,22.2,22.2,54.3,82,"STP"
2001,21.8,21.8,51.2,76.5,"STP"
2002,21.3,21.3,48,71,"STP"
2003,20.6,20.6,45,65.6,"STP"
2004,19.8,19.8,42.1,60.4,"STP"
2005,19.1,19.1,39.3,55.5,"STP"
2006,18.5,18.5,36.6,50.9,"STP"
2007,17.9,17.9,34.2,46.7,"STP"
2008,17.4,17.4,31.9,42.9,"STP"
2009,16.8,16.8,29.7,39.3,"STP"
2010,16.1,16.1,27.6,36.1,"STP"
2011,15.1,15.1,25.7,33,"STP"
2012,14,14,23.7,30.2,"STP"
2013,13,13,22,27.7,"STP"
2014,12,12,20.1,25.3,"STP"
2015,11.1,11.1,18.5,23.1,"STP"
2016,10.2,10.2,16.9,21.2,"STP"
2017,9.4,9.4,15.5,19.5,"STP"
2018,8.8,8.8,14.4,18.1,"STP"
2019,8.2,8.2,13.5,17,"STP"
2000,17.1,17.1,27.5,31.2,"SUR"
2001,17,17,26.6,30.1,"SUR"
2002,17,17,25.7,29.1,"SUR"
2003,17,17,24.9,28.2,"SUR"
2004,17,17,24.2,27.3,"SUR"
2005,16.8,16.8,23.5,26.5,"SUR"
2006,16.5,16.5,22.9,25.7,"SUR"
2007,16.1,16.1,22.2,25,"SUR"
2008,15.7,15.7,21.7,24.4,"SUR"
2009,15.2,15.2,21.1,23.7,"SUR"
2010,14.8,14.8,20.6,23.1,"SUR"
2011,14.3,14.3,20.1,22.5,"SUR"
2012,13.9,13.9,19.6,22,"SUR"
2013,13.4,13.4,19.1,21.4,"SUR"
2014,13.1,13.1,18.6,20.9,"SUR"
2015,12.7,12.7,18.2,20.3,"SUR"
2016,12.4,12.4,17.7,19.8,"SUR"
2017,12,12,17.2,19.3,"SUR"
2018,11.6,11.6,16.7,18.7,"SUR"
2019,11.2,11.2,16.2,18.1,"SUR"
2000,5,5,8.2,9.8,"SVK"
2001,4.8,4.8,7.9,9.4,"SVK"
2002,4.6,4.6,7.6,9.1,"SVK"
2003,4.3,4.3,7.3,8.8,"SVK"
2004,4,4,7.1,8.5,"SVK"
2005,3.8,3.8,6.8,8.2,"SVK"
2006,3.6,3.6,6.6,7.9,"SVK"
2007,3.5,3.5,6.4,7.7,"SVK"
2008,3.4,3.4,6.1,7.4,"SVK"
2009,3.4,3.4,5.9,7.2,"SVK"
2010,3.3,3.3,5.8,7,"SVK"
2011,3.3,3.3,5.6,6.8,"SVK"
2012,3.3,3.3,5.5,6.6,"SVK"
2013,3.2,3.2,5.3,6.5,"SVK"
2014,3.1,3.1,5.2,6.4,"SVK"
2015,3.1,3.1,5.1,6.2,"SVK"
2016,3,3,5,6.1,"SVK"
2017,3,3,4.9,6,"SVK"
2018,3,3,4.9,5.9,"SVK"
2019,3,3,4.8,5.8,"SVK"
2000,3.2,3.2,4.6,5.5,"SVN"
2001,3.1,3.1,4.3,5.2,"SVN"
2002,2.9,2.9,4.1,4.9,"SVN"
2003,2.8,2.8,3.9,4.7,"SVN"
2004,2.6,2.6,3.7,4.4,"SVN"
2005,2.4,2.4,3.5,4.2,"SVN"
2006,2.3,2.3,3.3,4,"SVN"
2007,2.1,2.1,3.1,3.8,"SVN"
2008,2,2,2.9,3.6,"SVN"
2009,1.9,1.9,2.8,3.4,"SVN"
2010,1.8,1.8,2.6,3.2,"SVN"
2011,1.7,1.7,2.5,3.1,"SVN"
2012,1.6,1.6,2.4,2.9,"SVN"
2013,1.5,1.5,2.3,2.8,"SVN"
2014,1.5,1.5,2.2,2.7,"SVN"
2015,1.4,1.4,2.1,2.6,"SVN"
2016,1.4,1.4,2,2.5,"SVN"
2017,1.3,1.3,2,2.4,"SVN"
2018,1.3,1.3,1.9,2.3,"SVN"
2019,1.3,1.3,1.8,2.3,"SVN"
2000,2.3,2.3,3.4,4.1,"SWE"
2001,2.3,2.3,3.4,4.1,"SWE"
2002,2.2,2.2,3.3,4,"SWE"
2003,2.1,2.1,3.2,3.9,"SWE"
2004,2,2,3.1,3.7,"SWE"
2005,1.9,1.9,3,3.6,"SWE"
2006,1.8,1.8,2.8,3.4,"SWE"
2007,1.8,1.8,2.7,3.3,"SWE"
2008,1.7,1.7,2.6,3.2,"SWE"
2009,1.7,1.7,2.6,3.1,"SWE"
2010,1.6,1.6,2.5,3.1,"SWE"
2011,1.6,1.6,2.5,3,"SWE"
2012,1.6,1.6,2.4,3,"SWE"
2013,1.6,1.6,2.4,2.9,"SWE"
2014,1.6,1.6,2.4,2.9,"SWE"
2015,1.6,1.6,2.3,2.9,"SWE"
2016,1.5,1.5,2.3,2.8,"SWE"
